gene_id,gene_name,entrez_id,gene_type,logFC,logCPM,F,PValue,FDR
ENSG00000163482,STK36,27148,protein_coding,-0.443916781,3.016561316,22.58338734,7.33E-06,2.51E-05
ENSG00000169057,MECP2,4204,protein_coding,-0.204714325,7.228842339,22.57188552,7.36E-06,2.52E-05
ENSG00000087111,PIGS,94005,protein_coding,0.21391014,5.606307496,22.56625427,7.38E-06,2.53E-05
ENSG00000168765,GSTM4,2948,protein_coding,-0.544254904,2.80724627,22.55923352,7.40E-06,2.53E-05
ENSG00000129472,RAB2B,84932,protein_coding,0.602488034,7.426282101,22.55519815,7.41E-06,2.54E-05
ENSG00000099194,SCD,6319,protein_coding,0.513217178,2.895037306,22.53943751,7.46E-06,2.55E-05
ENSG00000175600,SUGCT,79783,protein_coding,-0.872907014,-0.430254279,22.55771053,7.47E-06,2.56E-05
ENSG00000009694,TENM1,10178,protein_coding,-0.640738352,3.024410617,22.53666327,7.47E-06,2.56E-05
ENSG00000288524,ENSG00000288524,NA,lncRNA,0.939928496,-0.904632175,22.56835592,7.48E-06,2.56E-05
ENSG00000116266,STXBP3,6814,protein_coding,0.263109887,5.922749092,22.53066642,7.49E-06,2.56E-05
ENSG00000272463,ENSG00000272463,NA,lncRNA,0.66177116,-0.004727827,22.54199737,7.51E-06,2.57E-05
ENSG00000184361,SPATA32,124783,protein_coding,0.740296957,-0.439159015,22.54524199,7.52E-06,2.57E-05
ENSG00000160469,BRSK1,84446,protein_coding,-0.801518874,0.294891922,22.52457676,7.54E-06,2.58E-05
ENSG00000003056,M6PR,4074,protein_coding,0.277184892,6.632407073,22.50992425,7.56E-06,2.58E-05
ENSG00000135486,HNRNPA1,3178,protein_coding,-0.386734156,8.283255078,22.50777236,7.56E-06,2.58E-05
ENSG00000168014,C2CD3,26005,protein_coding,0.187149426,5.883922636,22.50153619,7.58E-06,2.59E-05
ENSG00000140451,PIF1,80119,protein_coding,-0.861579697,0.113784584,22.5112746,7.58E-06,2.59E-05
ENSG00000182873,PRKCZ-AS1,100506504,lncRNA,-0.811964345,-0.097422693,22.51667499,7.58E-06,2.59E-05
ENSG00000149179,CSTPP1,79096,protein_coding,-0.478667359,2.350044908,22.50127505,7.58E-06,2.59E-05
ENSG00000155189,AGPAT5,55326,protein_coding,0.378166928,4.316899308,22.50088784,7.58E-06,2.59E-05
ENSG00000166986,MARS1,4141,protein_coding,0.221751217,6.858545405,22.49920202,7.59E-06,2.59E-05
ENSG00000013375,PGM3,5238,protein_coding,-0.302478885,3.576724596,22.49524479,7.60E-06,2.59E-05
ENSG00000179388,EGR3,1960,protein_coding,1.010048708,0.938936929,22.49722371,7.60E-06,2.59E-05
ENSG00000182463,TSHZ2,128553,protein_coding,-0.514313186,3.618792794,22.48393249,7.64E-06,2.61E-05
ENSG00000211865,TRAJ24,28731,TR_J_gene,-0.87458857,0.717576643,22.48624142,7.64E-06,2.61E-05
ENSG00000142185,TRPM2,7226,protein_coding,0.431690509,5.284348189,22.4728542,7.67E-06,2.62E-05
ENSG00000270116,ENSG00000270116,NA,lncRNA,-0.816838854,0.085483878,22.48379813,7.68E-06,2.62E-05
ENSG00000179859,RNF227,284023,protein_coding,-0.51705292,1.519129861,22.46966357,7.69E-06,2.62E-05
ENSG00000187862,TTC24,164118,protein_coding,-0.537242044,2.256945351,22.46768662,7.69E-06,2.62E-05
ENSG00000140718,FTO,79068,protein_coding,-0.31012722,4.883094659,22.46511248,7.70E-06,2.62E-05
ENSG00000108298,RPL19,6143,protein_coding,-0.42130763,8.718568933,22.46187887,7.71E-06,2.63E-05
ENSG00000130962,PRRG1,5638,protein_coding,1.106053066,-1.373872094,22.38761123,7.72E-06,2.63E-05
ENSG00000288398,ENSG00000288398,NA,lncRNA,-0.448595389,2.007292904,22.45457138,7.74E-06,2.63E-05
ENSG00000278318,ZNF229,7772,protein_coding,-0.687726521,0.017285038,22.46577793,7.75E-06,2.64E-05
ENSG00000244754,N4BP2L2,10443,protein_coding,0.438652421,7.869755554,22.44529056,7.76E-06,2.64E-05
ENSG00000214900,LINC01588,196913,lncRNA,-0.366154119,4.371586713,22.43429985,7.80E-06,2.65E-05
ENSG00000214708,ENSG00000214708,105371730,lncRNA,1.408799595,-1.336526481,22.43271404,7.81E-06,2.66E-05
ENSG00000096746,HNRNPH3,3189,protein_coding,0.35782402,6.140270171,22.4312985,7.81E-06,2.66E-05
ENSG00000140104,CLBA1,122616,protein_coding,-0.774393964,-0.201559711,22.44148675,7.83E-06,2.66E-05
ENSG00000111775,COX6A1,1337,protein_coding,0.366259835,4.290868182,22.42177389,7.84E-06,2.67E-05
ENSG00000176105,YES1,7525,protein_coding,-0.571112347,2.870120963,22.42190555,7.84E-06,2.67E-05
ENSG00000141867,BRD4,23476,protein_coding,0.30299944,8.367163471,22.41982689,7.85E-06,2.67E-05
ENSG00000108559,NUP88,4927,protein_coding,-0.238609233,5.149410504,22.4170217,7.86E-06,2.67E-05
ENSG00000161016,RPL8,6132,protein_coding,-0.428474561,8.570603545,22.41621842,7.86E-06,2.67E-05
ENSG00000228223,HCG11,493812,lncRNA,-0.343706961,3.33709946,22.41221857,7.87E-06,2.68E-05
ENSG00000139946,PELI2,57161,protein_coding,0.379565056,6.384344595,22.40189268,7.91E-06,2.69E-05
ENSG00000169813,HNRNPF,3185,protein_coding,0.384046458,7.820203786,22.39895244,7.92E-06,2.69E-05
ENSG00000137145,DENND4C,55667,protein_coding,-0.224524063,6.104136202,22.39715527,7.92E-06,2.69E-05
ENSG00000137831,UACA,55075,protein_coding,0.4875129,1.381457449,22.39750875,7.92E-06,2.69E-05
ENSG00000118402,ELOVL4,6785,protein_coding,-0.822352665,0.48947434,22.40239252,7.93E-06,2.69E-05
ENSG00000160796,NBEAL2,23218,protein_coding,0.453573179,10.01971948,22.39559422,7.93E-06,2.69E-05
ENSG00000117360,PRPF3,9129,protein_coding,0.217591834,5.780119649,22.38747999,7.95E-06,2.70E-05
ENSG00000286431,ENSG00000286431,NA,lncRNA,-0.619652512,0.596874326,22.39002236,7.96E-06,2.70E-05
ENSG00000177954,RPS27,6232,protein_coding,-0.570774082,5.796101542,22.38201045,7.97E-06,2.71E-05
ENSG00000116852,KIF21B,23046,protein_coding,-0.283472851,8.110593685,22.37735674,7.99E-06,2.71E-05
ENSG00000267801,ENSG00000267801,NA,lncRNA,-0.807666329,0.169428613,22.38858698,7.99E-06,2.71E-05
ENSG00000010256,UQCRC1,7384,protein_coding,0.349736332,6.268500776,22.37456446,8.00E-06,2.71E-05
ENSG00000281357,ARRDC3-AS1,100129716,lncRNA,0.435890305,1.479782842,22.36862713,8.02E-06,2.72E-05
ENSG00000254701,ENSG00000254701,NA,unprocessed_pseudogene,-0.509031721,1.742709989,22.36698468,8.03E-06,2.72E-05
ENSG00000244119,PDCL3P4,NA,transcribed_processed_pseudogene,-0.511785809,2.542002727,22.3590089,8.05E-06,2.73E-05
ENSG00000187553,CYP26C1,340665,protein_coding,0.901958075,1.076016807,22.35841098,8.06E-06,2.73E-05
ENSG00000176083,ZNF683,257101,protein_coding,-0.775324888,2.411291013,22.35918659,8.06E-06,2.73E-05
ENSG00000286089,ENSG00000286089,NA,lncRNA,-1.184336791,-1.482919342,22.33704023,8.10E-06,2.74E-05
ENSG00000172292,CERS6,253782,protein_coding,0.350849363,5.254788886,22.33984171,8.11E-06,2.75E-05
ENSG00000198081,ZBTB14,7541,protein_coding,-0.33998985,4.514671439,22.33980546,8.11E-06,2.75E-05
ENSG00000125652,ALKBH7,84266,protein_coding,-0.451502393,4.21721181,22.33955231,8.12E-06,2.75E-05
ENSG00000178146,GK4P,NA,processed_pseudogene,1.320541612,-0.762700034,22.37280034,8.12E-06,2.75E-05
ENSG00000147065,MSN,4478,protein_coding,0.303846795,10.44203607,22.33266494,8.14E-06,2.76E-05
ENSG00000197582,GPX1P1,NA,processed_pseudogene,1.003454313,3.804300104,21.9351017,8.14E-06,2.76E-05
ENSG00000286389,ENSG00000286389,105373289,lncRNA,-1.065977008,-0.527011078,22.35348729,8.16E-06,2.76E-05
ENSG00000119977,TCTN3,26123,protein_coding,-0.404076143,3.396228891,22.32171486,8.18E-06,2.77E-05
ENSG00000290018,ENSG00000290018,NA,lncRNA,0.650857805,3.731972267,22.31086918,8.21E-06,2.78E-05
ENSG00000154359,LONRF1,91694,protein_coding,0.484767606,4.496113636,22.30765767,8.22E-06,2.78E-05
ENSG00000276293,PIP4K2B,8396,protein_coding,-0.305283293,5.952243322,22.29854407,8.26E-06,2.79E-05
ENSG00000272277,ENSG00000272277,NA,lncRNA,0.77092713,0.599860778,22.28896805,8.30E-06,2.81E-05
ENSG00000277734,TRAC,28755,TR_C_gene,-0.592290356,6.74937079,22.2780548,8.33E-06,2.82E-05
ENSG00000257556,LINC02298,NA,lncRNA,-0.877998617,-0.336614986,22.2974172,8.34E-06,2.82E-05
ENSG00000160803,UBQLN4,56893,protein_coding,-0.336780839,4.771092307,22.27124798,8.35E-06,2.82E-05
ENSG00000160213,CSTB,1476,protein_coding,0.350990342,4.819149112,22.27060425,8.35E-06,2.82E-05
ENSG00000257800,FNBP1P1,NA,processed_pseudogene,-0.472894453,0.778113222,22.27137812,8.36E-06,2.82E-05
ENSG00000163808,KIF15,56992,protein_coding,0.489533169,3.128984472,22.26791862,8.36E-06,2.82E-05
ENSG00000243667,DNAAF10,116143,protein_coding,-0.428019553,1.622264591,22.26650809,8.37E-06,2.83E-05
ENSG00000111602,TIMELESS,8914,protein_coding,0.380322982,3.654390813,22.2607088,8.39E-06,2.83E-05
ENSG00000275993,ENSG00000275993,102724428,artifact,0.643453018,2.65258161,22.25433591,8.41E-06,2.84E-05
ENSG00000136930,PSMB7,5695,protein_coding,0.26620929,4.885524655,22.25269763,8.42E-06,2.84E-05
ENSG00000005436,GCFC2,6936,protein_coding,-0.321586511,3.216671463,22.2487332,8.43E-06,2.85E-05
ENSG00000064607,SUGP2,10147,protein_coding,-0.367248525,6.263885245,22.24079857,8.46E-06,2.85E-05
ENSG00000127511,SIN3B,23309,protein_coding,-0.305261955,6.610033441,22.23160879,8.49E-06,2.86E-05
ENSG00000234293,BACH1-IT3,54147,lncRNA,0.863405152,0.734152252,22.22981828,8.51E-06,2.87E-05
ENSG00000130300,PLVAP,83483,protein_coding,0.632135343,4.833720881,22.22454932,8.52E-06,2.87E-05
ENSG00000183808,RBM12B,389677,protein_coding,-0.185186202,5.910596012,22.22448681,8.52E-06,2.87E-05
ENSG00000124191,TOX2,84969,protein_coding,-0.72446343,0.490298381,22.22956463,8.53E-06,2.87E-05
ENSG00000184634,MED12,9968,protein_coding,0.231515319,7.354785172,22.22166924,8.53E-06,2.87E-05
ENSG00000151948,GLT1D1,144423,protein_coding,0.527762858,7.400519286,22.21804104,8.54E-06,2.88E-05
ENSG00000270379,HEATR9,256957,protein_coding,-0.983237775,0.400561301,22.22500307,8.55E-06,2.88E-05
ENSG00000067064,IDI1,3422,protein_coding,0.354405842,4.798058285,22.21236932,8.56E-06,2.88E-05
ENSG00000253364,COPDA1,NA,lncRNA,-0.898841485,0.842879532,22.21917737,8.57E-06,2.89E-05
ENSG00000134369,NAV1,89796,protein_coding,-0.520227929,3.395891407,22.20697942,8.58E-06,2.89E-05
ENSG00000124209,RAB22A,57403,protein_coding,-0.210220881,5.79025972,22.2048777,8.59E-06,2.89E-05
ENSG00000169031,COL4A3,1285,protein_coding,-0.604472676,1.852366367,22.20402739,8.59E-06,2.89E-05
ENSG00000136895,GARNL3,84253,protein_coding,-0.613181918,0.765366719,22.20081121,8.61E-06,2.90E-05
ENSG00000232097,ENSG00000232097,NA,processed_pseudogene,-1.164318064,-1.543912972,22.08909524,8.62E-06,2.90E-05
ENSG00000133895,MEN1,4221,protein_coding,-0.342028493,4.873342963,22.18553837,8.66E-06,2.91E-05
ENSG00000166938,DIS3L,115752,protein_coding,-0.354828062,4.653499645,22.18040648,8.68E-06,2.92E-05
ENSG00000122550,KLHL7,55975,protein_coding,-0.246195566,3.617264741,22.17947599,8.68E-06,2.92E-05
ENSG00000196535,MYO18A,399687,protein_coding,0.259220777,7.565980956,22.16571806,8.73E-06,2.94E-05
ENSG00000109184,DCUN1D4,23142,protein_coding,-0.258552834,3.802745953,22.16260393,8.74E-06,2.94E-05
ENSG00000228423,ENSG00000228423,NA,lncRNA,-1.062681699,-0.67756157,22.18266795,8.78E-06,2.95E-05
ENSG00000205060,SLC35B4,84912,protein_coding,-0.340792821,3.599195174,22.14942669,8.79E-06,2.95E-05
ENSG00000176720,BOK,666,protein_coding,-1.084509887,1.308451085,22.12783506,8.81E-06,2.96E-05
ENSG00000274471,ENSG00000274471,NA,transcribed_unprocessed_pseudogene,-0.765621203,0.147101983,22.14999472,8.82E-06,2.97E-05
ENSG00000162746,FCRLB,127943,protein_coding,-0.716479118,0.701399685,22.1355423,8.86E-06,2.98E-05
ENSG00000162433,AK4,205,protein_coding,0.894912937,0.730932362,22.13184342,8.87E-06,2.98E-05
ENSG00000101004,NINL,22981,protein_coding,-0.701532558,1.242733731,22.12488577,8.89E-06,2.99E-05
ENSG00000291207,ENSG00000291207,641977,lncRNA,-0.391709883,3.350368095,22.12274848,8.89E-06,2.99E-05
ENSG00000214655,ZSWIM8,23053,protein_coding,0.276554616,7.376287615,22.12131173,8.89E-06,2.99E-05
ENSG00000178789,CD300LB,124599,protein_coding,0.42822273,5.789130112,22.12075481,8.90E-06,2.99E-05
ENSG00000265907,ENSG00000265907,NA,lncRNA,0.784147488,0.572489677,22.12236333,8.91E-06,2.99E-05
ENSG00000124257,NEURL2,140825,protein_coding,-0.648865785,0.283099808,22.1218629,8.91E-06,2.99E-05
ENSG00000188277,C15orf62,643338,protein_coding,-0.872202842,-0.150361461,22.12751143,8.93E-06,3.00E-05
ENSG00000104728,ARHGEF10,9639,protein_coding,-1.075040882,-0.637241063,22.12808414,8.95E-06,3.00E-05
ENSG00000278126,ENSG00000278126,NA,lncRNA,-0.873838544,-0.460522658,22.12821053,8.95E-06,3.00E-05
ENSG00000290833,ENSG00000290833,NA,lncRNA,-0.456715972,2.583498187,22.10226805,8.97E-06,3.01E-05
ENSG00000100207,TCF20,6942,protein_coding,-0.20392337,7.132917117,22.0969559,8.99E-06,3.01E-05
ENSG00000148296,SURF6,6838,protein_coding,-0.293908469,5.044622855,22.09380591,9.00E-06,3.02E-05
ENSG00000100599,RIN3,79890,protein_coding,0.264593024,8.099720745,22.09057489,9.01E-06,3.02E-05
ENSG00000092470,WDR76,79968,protein_coding,-0.461964381,2.478714338,22.09075303,9.01E-06,3.02E-05
ENSG00000272106,ENSG00000272106,NA,lncRNA,-0.470531293,1.714096839,22.09037707,9.01E-06,3.02E-05
ENSG00000132670,PTPRA,5786,protein_coding,0.22522912,6.60599734,22.08371213,9.04E-06,3.03E-05
ENSG00000090520,DNAJB11,51726,protein_coding,0.325726966,3.898078548,22.08321941,9.04E-06,3.03E-05
ENSG00000149150,SLC43A1,8501,protein_coding,-0.345315888,3.176044059,22.07869706,9.06E-06,3.03E-05
ENSG00000170145,SIK2,23235,protein_coding,-0.320158034,4.886311464,22.07186945,9.08E-06,3.04E-05
ENSG00000169224,GCSAML,148823,protein_coding,0.518534754,1.641256082,22.07036995,9.09E-06,3.04E-05
ENSG00000163449,TMEM169,92691,protein_coding,-0.495443311,1.635224353,22.06876087,9.10E-06,3.04E-05
ENSG00000139725,RHOF,54509,protein_coding,-0.408918272,6.246411877,22.06561424,9.10E-06,3.05E-05
ENSG00000166770,ZNF667-AS1,100128252,lncRNA,-0.489356158,0.951190437,22.06833209,9.11E-06,3.05E-05
ENSG00000241975,ELOCP19,NA,processed_pseudogene,0.723164617,1.616671265,22.0624866,9.12E-06,3.05E-05
ENSG00000212257,RNU6-1176P,106481551,snRNA,1.073436106,0.697284204,22.05895387,9.15E-06,3.06E-05
ENSG00000049449,RCN1,5954,protein_coding,0.495274132,2.321759993,22.05317633,9.15E-06,3.06E-05
ENSG00000177542,SLC25A22,79751,protein_coding,0.344096859,4.677429646,22.04909064,9.17E-06,3.07E-05
ENSG00000245466,TTC9-DT,101928075,lncRNA,-1.216335564,-1.714679281,21.91214133,9.18E-06,3.07E-05
ENSG00000273348,ENSG00000273348,NA,lncRNA,-1.131743629,-0.609946539,22.06548155,9.19E-06,3.07E-05
ENSG00000100241,SBF1,6305,protein_coding,-0.233101583,8.462403892,22.0393056,9.21E-06,3.08E-05
ENSG00000164989,CCDC171,203238,protein_coding,-0.623352014,0.769208626,22.04100812,9.21E-06,3.08E-05
ENSG00000211857,TRAJ32,28723,TR_J_gene,-0.826707836,0.911065646,22.03594444,9.23E-06,3.08E-05
ENSG00000269925,ENSG00000269925,NA,lncRNA,0.848891159,0.550414442,22.03016745,9.27E-06,3.10E-05
ENSG00000198952,SMG5,23381,protein_coding,0.208448648,6.946043775,22.01306575,9.31E-06,3.11E-05
ENSG00000173542,MOB1B,92597,protein_coding,0.359720476,5.871313983,22.00876008,9.33E-06,3.11E-05
ENSG00000103353,UBFD1,56061,protein_coding,0.335343357,5.217602449,22.00750114,9.33E-06,3.12E-05
ENSG00000104164,BLOC1S6,26258,protein_coding,0.386424364,6.56428514,22.00530694,9.34E-06,3.12E-05
ENSG00000119778,ATAD2B,54454,protein_coding,0.178284763,6.131076821,22.00356867,9.35E-06,3.12E-05
ENSG00000185104,FAF1,11124,protein_coding,-0.247250258,4.669042907,22.00293356,9.35E-06,3.12E-05
ENSG00000133134,BEX2,84707,protein_coding,-0.645914573,1.62353462,22.00401504,9.35E-06,3.12E-05
ENSG00000259070,LINC00639,283547,lncRNA,0.879290725,0.782131802,21.99234346,9.35E-06,3.12E-05
ENSG00000049247,UTS2,10911,protein_coding,-1.151176478,-0.561931965,21.99987481,9.36E-06,3.12E-05
ENSG00000139116,KIF21A,55605,protein_coding,-0.485279138,3.263938405,21.99697487,9.37E-06,3.13E-05
ENSG00000152952,PLOD2,5352,protein_coding,0.730914774,1.013363301,21.99412275,9.39E-06,3.13E-05
ENSG00000170584,NUDCD2,134492,protein_coding,-0.342282997,3.177650514,21.99094082,9.40E-06,3.13E-05
ENSG00000149328,GLB1L2,89944,protein_coding,-1.011006738,0.239774469,22.00697508,9.40E-06,3.13E-05
ENSG00000211871,TRAJ18,28737,TR_J_gene,-0.904484051,0.72948254,21.99199931,9.40E-06,3.13E-05
ENSG00000011295,TTC19,54902,protein_coding,-0.289955287,4.205831767,21.98141762,9.43E-06,3.14E-05
ENSG00000289148,ENSG00000289148,NA,lncRNA,-1.075844509,-1.277585122,22.01443277,9.44E-06,3.15E-05
ENSG00000225031,EIF4BP7,NA,processed_pseudogene,-0.95896422,-0.967688015,22.00795341,9.47E-06,3.15E-05
ENSG00000174292,TNK1,8711,protein_coding,-0.736377778,1.187033706,21.96781846,9.50E-06,3.16E-05
ENSG00000118007,STAG1,10274,protein_coding,-0.188684741,6.097819479,21.95906559,9.52E-06,3.17E-05
ENSG00000274979,ENSG00000274979,NA,lncRNA,-0.650894833,0.443873153,21.94526778,9.61E-06,3.20E-05
ENSG00000173581,CCDC106,29903,protein_coding,-0.542357819,1.682841931,21.93759323,9.61E-06,3.20E-05
ENSG00000178015,GPR150,285601,protein_coding,-1.32924907,-0.966725671,21.94754606,9.63E-06,3.20E-05
ENSG00000141367,CLTC,1213,protein_coding,0.243353822,8.035039798,21.93310213,9.63E-06,3.20E-05
ENSG00000166479,TMX3,54495,protein_coding,0.256762937,5.418290187,21.93204929,9.63E-06,3.20E-05
ENSG00000289723,ENSG00000289723,NA,TR_V_gene,-0.740551343,0.295621319,21.92565491,9.69E-06,3.22E-05
ENSG00000137267,TUBB2A,7280,protein_coding,0.631806238,4.437201551,21.91576992,9.70E-06,3.23E-05
ENSG00000129484,PARP2,10038,protein_coding,-0.489466006,1.856403676,21.91551387,9.70E-06,3.23E-05
ENSG00000019991,HGF,3082,protein_coding,0.434847244,3.033050677,21.91277347,9.71E-06,3.23E-05
ENSG00000166432,ZMAT1,84460,protein_coding,-0.373872135,3.98463053,21.90702226,9.73E-06,3.24E-05
ENSG00000189159,JPT1,51155,protein_coding,0.364495068,4.977060825,21.90641403,9.74E-06,3.24E-05
ENSG00000178636,MRPL42P1,NA,transcribed_processed_pseudogene,-1.073555524,-1.364100336,21.87230284,9.75E-06,3.24E-05
ENSG00000234617,SNRK-AS1,NA,lncRNA,-0.695022983,0.302503949,21.90472568,9.76E-06,3.24E-05
ENSG00000205810,KLRC3,3823,protein_coding,-0.973549848,0.25743716,21.91418374,9.77E-06,3.25E-05
ENSG00000155034,FBXL18,80028,protein_coding,-0.221214798,4.931691327,21.89428764,9.79E-06,3.25E-05
ENSG00000211866,TRAJ23,28732,TR_J_gene,-0.800875661,1.132890013,21.89423301,9.79E-06,3.25E-05
ENSG00000165678,GHITM,27069,protein_coding,0.271936711,6.936131761,21.89098475,9.80E-06,3.25E-05
ENSG00000132681,ATP1A4,480,protein_coding,-1.091707372,-1.20654678,21.21326443,9.80E-06,3.25E-05
ENSG00000211880,TRAJ9,28746,TR_J_gene,-0.90529131,0.307433363,21.88920295,9.84E-06,3.27E-05
ENSG00000270948,MTDHP1,100418814,processed_pseudogene,1.158360229,-1.438670363,21.76280955,9.84E-06,3.27E-05
ENSG00000099377,HSD3B7,80270,protein_coding,0.609652347,1.509310945,21.87874701,9.85E-06,3.27E-05
ENSG00000204611,ZNF616,90317,protein_coding,-0.286061694,2.887835776,21.87278242,9.88E-06,3.28E-05
ENSG00000145901,TNIP1,10318,protein_coding,0.369772951,8.385216554,21.86223464,9.92E-06,3.29E-05
ENSG00000182389,CACNB4,785,protein_coding,-0.672908176,2.775015453,21.859468,9.93E-06,3.29E-05
ENSG00000070915,SLC12A3,6559,protein_coding,0.715889958,0.633567454,21.86011773,9.95E-06,3.30E-05
ENSG00000249790,LINC02972,NA,lncRNA,0.63557035,7.329170052,21.85155773,9.96E-06,3.30E-05
ENSG00000246363,LINC02458,728084,lncRNA,0.509991812,1.464333118,21.84424416,1.00E-05,3.32E-05
ENSG00000125107,CNOT1,23019,protein_coding,0.199237272,8.352569951,21.84075476,1.00E-05,3.32E-05
ENSG00000233431,LINC02596,105376834,lncRNA,-0.956227002,0.544041654,21.84745855,1.00E-05,3.32E-05
ENSG00000129235,TXNDC17,84817,protein_coding,0.335741436,2.399973651,21.83997242,1.00E-05,3.32E-05
ENSG00000117984,CTSD,1509,protein_coding,0.424722745,7.140348945,21.83369866,1.00E-05,3.33E-05
ENSG00000197363,ZNF517,340385,protein_coding,-0.402188724,2.856515295,21.83168651,1.00E-05,3.33E-05
ENSG00000131724,IL13RA1,3597,protein_coding,0.663582294,7.140445275,21.82968012,1.01E-05,3.33E-05
ENSG00000181450,ZNF678,339500,protein_coding,-0.362590289,2.55022608,21.82895562,1.01E-05,3.33E-05
ENSG00000105011,ASF1B,55723,protein_coding,-0.56078903,3.366704613,21.82633356,1.01E-05,3.33E-05
ENSG00000107404,DVL1,1855,protein_coding,-0.298594522,4.782676934,21.82603836,1.01E-05,3.33E-05
ENSG00000187475,H1-6,3010,protein_coding,1.159716945,0.45462076,21.83435243,1.01E-05,3.33E-05
ENSG00000167264,DUS2,54920,protein_coding,-0.402688953,4.402506694,21.82261314,1.01E-05,3.34E-05
ENSG00000204954,C12orf73,728568,protein_coding,-0.516120129,1.96163869,21.82176748,1.01E-05,3.34E-05
ENSG00000267254,ZNF790-AS1,284408,lncRNA,-0.720804407,1.331125948,21.82149084,1.01E-05,3.34E-05
ENSG00000067369,TP53BP1,7158,protein_coding,-0.245013765,5.554473255,21.81914635,1.01E-05,3.34E-05
ENSG00000280119,ENSG00000280119,285097,TEC,-1.020921681,-0.411005263,21.84184555,1.01E-05,3.34E-05
ENSG00000269473,ZNF132-DT,NA,lncRNA,-0.923882656,-1.182582989,21.83411906,1.01E-05,3.35E-05
ENSG00000103942,HOMER2,9455,protein_coding,-0.432377358,2.31525621,21.81420389,1.01E-05,3.35E-05
ENSG00000264663,KRT8P34,NA,processed_pseudogene,-0.823034846,0.072931715,21.82173778,1.01E-05,3.35E-05
ENSG00000109113,RAB34,83871,protein_coding,0.491636896,2.854553373,21.80773701,1.02E-05,3.35E-05
ENSG00000101049,SGK2,10110,protein_coding,-1.152199524,-1.595567091,21.78123707,1.02E-05,3.36E-05
ENSG00000165506,DNAAF2,55172,protein_coding,-0.425332653,2.015249379,21.80086158,1.02E-05,3.36E-05
